split,eeg_row_index,class_id,stimulus_id,image_path,class_name
seen,8592,859,stim-train08593,training_images/00860_map/map_03s.jpg,map
seen,8593,859,stim-train08594,training_images/00860_map/map_04s.jpg,map
seen,8594,859,stim-train08595,training_images/00860_map/map_05s.jpg,map
seen,8595,859,stim-train08596,training_images/00860_map/map_06s.jpg,map
seen,8596,859,stim-train08597,training_images/00860_map/map_07s.jpg,map
seen,8597,859,stim-train08598,training_images/00860_map/map_08s.jpg,map
seen,8598,859,stim-train08599,training_images/00860_map/map_09s.jpg,map
seen,8599,859,stim-train08600,training_images/00860_map/map_10s.jpg,map
seen,8600,860,stim-train08601,training_images/00861_maple_syrup/maple_syrup_01b.jpg,maple syrup
seen,8601,860,stim-train08602,training_images/00861_maple_syrup/maple_syrup_02s.jpg,maple syrup
seen,8602,860,stim-train08603,training_images/00861_maple_syrup/maple_syrup_03s.jpg,maple syrup
seen,8603,860,stim-train08604,training_images/00861_maple_syrup/maple_syrup_04s.jpg,maple syrup
seen,8604,860,stim-train08605,training_images/00861_maple_syrup/maple_syrup_05s.jpg,maple syrup
seen,8605,860,stim-train08606,training_images/00861_maple_syrup/maple_syrup_06s.jpg,maple syrup
seen,8606,860,stim-train08607,training_images/00861_maple_syrup/maple_syrup_07s.jpg,maple syrup
seen,8607,860,stim-train08608,training_images/00861_maple_syrup/maple_syrup_08s.jpg,maple syrup
seen,8608,860,stim-train08609,training_images/00861_maple_syrup/maple_syrup_09s.jpg,maple syrup
seen,8609,860,stim-train08610,training_images/00861_maple_syrup/maple_syrup_10s.jpg,maple syrup
seen,8610,861,stim-train08611,training_images/00862_marble/marble_01b.jpg,marble
seen,8611,861,stim-train08612,training_images/00862_marble/marble_02s.jpg,marble
seen,8612,861,stim-train08613,training_images/00862_marble/marble_03s.jpg,marble
seen,8613,861,stim-train08614,training_images/00862_marble/marble_04s.jpg,marble
seen,8614,861,stim-train08615,training_images/00862_marble/marble_05s.jpg,marble
seen,8615,861,stim-train08616,training_images/00862_marble/marble_06s.jpg,marble
seen,8616,861,stim-train08617,training_images/00862_marble/marble_07s.jpg,marble
seen,8617,861,stim-train08618,training_images/00862_marble/marble_08s.jpg,marble
seen,8618,861,stim-train08619,training_images/00862_marble/marble_09s.jpg,marble
seen,8619,861,stim-train08620,training_images/00862_marble/marble_10s.jpg,marble
seen,8620,862,stim-train08621,training_images/00863_margarita/margarita_01b.jpg,margarita
seen,8621,862,stim-train08622,training_images/00863_margarita/margarita_02s.jpg,margarita
seen,8622,862,stim-train08623,training_images/00863_margarita/margarita_03s.jpg,margarita
seen,8623,862,stim-train08624,training_images/00863_margarita/margarita_04s.jpg,margarita
seen,8624,862,stim-train08625,training_images/00863_margarita/margarita_05s.jpg,margarita
seen,8625,862,stim-train08626,training_images/00863_margarita/margarita_06s.jpg,margarita
seen,8626,862,stim-train08627,training_images/00863_margarita/margarita_07s.jpg,margarita
seen,8627,862,stim-train08628,training_images/00863_margarita/margarita_08s.jpg,margarita
seen,8628,862,stim-train08629,training_images/00863_margarita/margarita_09s.jpg,margarita
seen,8629,862,stim-train08630,training_images/00863_margarita/margarita_10s.jpg,margarita
seen,8630,863,stim-train08631,training_images/00864_marker/marker_01b.jpg,marker
seen,8631,863,stim-train08632,training_images/00864_marker/marker_02s.jpg,marker
seen,8632,863,stim-train08633,training_images/00864_marker/marker_03s.jpg,marker
seen,8633,863,stim-train08634,training_images/00864_marker/marker_04s.jpg,marker
seen,8634,863,stim-train08635,training_images/00864_marker/marker_05s.jpg,marker
seen,8635,863,stim-train08636,training_images/00864_marker/marker_06s.jpg,marker
seen,8636,863,stim-train08637,training_images/00864_marker/marker_07s.jpg,marker
seen,8637,863,stim-train08638,training_images/00864_marker/marker_08s.jpg,marker
seen,8638,863,stim-train08639,training_images/00864_marker/marker_09s.jpg,marker
seen,8639,863,stim-train08640,training_images/00864_marker/marker_10s.jpg,marker
seen,8640,864,stim-train08641,training_images/00865_marmalade/marmalade_01b.jpg,marmalade
seen,8641,864,stim-train08642,training_images/00865_marmalade/marmalade_02s.jpg,marmalade
seen,8642,864,stim-train08643,training_images/00865_marmalade/marmalade_03s.jpg,marmalade
seen,8643,864,stim-train08644,training_images/00865_marmalade/marmalade_04s.jpg,marmalade
seen,8644,864,stim-train08645,training_images/00865_marmalade/marmalade_05s.jpg,marmalade
seen,8645,864,stim-train08646,training_images/00865_marmalade/marmalade_06s.jpg,marmalade
seen,8646,864,stim-train08647,training_images/00865_marmalade/marmalade_07s.jpg,marmalade
seen,8647,864,stim-train08648,training_images/00865_marmalade/marmalade_08s.jpg,marmalade
seen,8648,864,stim-train08649,training_images/00865_marmalade/marmalade_09s.jpg,marmalade
seen,8649,864,stim-train08650,training_images/00865_marmalade/marmalade_10s.jpg,marmalade
seen,8650,865,stim-train08651,training_images/00866_marshmallow/marshmallow_01b.jpg,marshmallow
seen,8651,865,stim-train08652,training_images/00866_marshmallow/marshmallow_02s.jpg,marshmallow
seen,8652,865,stim-train08653,training_images/00866_marshmallow/marshmallow_03s.jpg,marshmallow
seen,8653,865,stim-train08654,training_images/00866_marshmallow/marshmallow_04s.jpg,marshmallow
seen,8654,865,stim-train08655,training_images/00866_marshmallow/marshmallow_05s.jpg,marshmallow
seen,8655,865,stim-train08656,training_images/00866_marshmallow/marshmallow_06s.jpg,marshmallow
seen,8656,865,stim-train08657,training_images/00866_marshmallow/marshmallow_07s.jpg,marshmallow
seen,8657,865,stim-train08658,training_images/00866_marshmallow/marshmallow_08s.jpg,marshmallow
seen,8658,865,stim-train08659,training_images/00866_marshmallow/marshmallow_09s.jpg,marshmallow
seen,8659,865,stim-train08660,training_images/00866_marshmallow/marshmallow_10s.jpg,marshmallow
seen,8660,866,stim-train08661,training_images/00867_mascara/mascara_01b.jpg,mascara
seen,8661,866,stim-train08662,training_images/00867_mascara/mascara_02s.jpg,mascara
seen,8662,866,stim-train08663,training_images/00867_mascara/mascara_03s.jpg,mascara
seen,8663,866,stim-train08664,training_images/00867_mascara/mascara_04s.jpg,mascara
seen,8664,866,stim-train08665,training_images/00867_mascara/mascara_05s.jpg,mascara
seen,8665,866,stim-train08666,training_images/00867_mascara/mascara_06s.jpg,mascara
seen,8666,866,stim-train08667,training_images/00867_mascara/mascara_07s.jpg,mascara
seen,8667,866,stim-train08668,training_images/00867_mascara/mascara_08s.jpg,mascara
seen,8668,866,stim-train08669,training_images/00867_mascara/mascara_09s.jpg,mascara
seen,8669,866,stim-train08670,training_images/00867_mascara/mascara_10s.jpg,mascara
seen,8670,867,stim-train08671,training_images/00868_mashed_potato/mashed_potato_01b.jpg,mashed potato
seen,8671,867,stim-train08672,training_images/00868_mashed_potato/mashed_potato_02s.jpg,mashed potato
seen,8672,867,stim-train08673,training_images/00868_mashed_potato/mashed_potato_03s.jpg,mashed potato
seen,8673,867,stim-train08674,training_images/00868_mashed_potato/mashed_potato_04s.jpg,mashed potato
seen,8674,867,stim-train08675,training_images/00868_mashed_potato/mashed_potato_05s.jpg,mashed potato
seen,8675,867,stim-train08676,training_images/00868_mashed_potato/mashed_potato_06s.jpg,mashed potato
seen,8676,867,stim-train08677,training_images/00868_mashed_potato/mashed_potato_07s.jpg,mashed potato
seen,8677,867,stim-train08678,training_images/00868_mashed_potato/mashed_potato_08s.jpg,mashed potato
seen,8678,867,stim-train08679,training_images/00868_mashed_potato/mashed_potato_09s.jpg,mashed potato
seen,8679,867,stim-train08680,training_images/00868_mashed_potato/mashed_potato_10s.jpg,mashed potato
seen,8680,868,stim-train08681,training_images/00869_mask/mask_01b.jpg,mask
seen,8681,868,stim-train08682,training_images/00869_mask/mask_02s.jpg,mask
seen,8682,868,stim-train08683,training_images/00869_mask/mask_03s.jpg,mask
seen,8683,868,stim-train08684,training_images/00869_mask/mask_04s.jpg,mask
seen,8684,868,stim-train08685,training_images/00869_mask/mask_05s.jpg,mask
seen,8685,868,stim-train08686,training_images/00869_mask/mask_06s.jpg,mask
seen,8686,868,stim-train08687,training_images/00869_mask/mask_07s.jpg,mask
seen,8687,868,stim-train08688,training_images/00869_mask/mask_08s.jpg,mask
seen,8688,868,stim-train08689,training_images/00869_mask/mask_09s.jpg,mask
seen,8689,868,stim-train08690,training_images/00869_mask/mask_10s.jpg,mask
seen,8690,869,stim-train08691,training_images/00870_mast/mast_01b.jpg,mast
seen,8691,869,stim-train08692,training_images/00870_mast/mast_02s.jpg,mast
seen,8692,869,stim-train08693,training_images/00870_mast/mast_03s.jpg,mast
seen,8693,869,stim-train08694,training_images/00870_mast/mast_04s.jpg,mast
seen,8694,869,stim-train08695,training_images/00870_mast/mast_05s.jpg,mast
seen,8695,869,stim-train08696,training_images/00870_mast/mast_06s.jpg,mast
seen,8696,869,stim-train08697,training_images/00870_mast/mast_07s.jpg,mast
seen,8697,869,stim-train08698,training_images/00870_mast/mast_08s.jpg,mast
seen,8698,869,stim-train08699,training_images/00870_mast/mast_09s.jpg,mast
seen,8699,869,stim-train08700,training_images/00870_mast/mast_10s.jpg,mast
seen,8700,870,stim-train08701,training_images/00871_mat/mat_01b.jpg,mat
seen,8701,870,stim-train08702,training_images/00871_mat/mat_02s.jpg,mat
seen,8702,870,stim-train08703,training_images/00871_mat/mat_03s.jpg,mat
seen,8703,870,stim-train08704,training_images/00871_mat/mat_04s.jpg,mat
seen,8704,870,stim-train08705,training_images/00871_mat/mat_05s.jpg,mat
seen,8705,870,stim-train08706,training_images/00871_mat/mat_06s.jpg,mat
seen,8706,870,stim-train08707,training_images/00871_mat/mat_07s.jpg,mat
seen,8707,870,stim-train08708,training_images/00871_mat/mat_08s.jpg,mat
seen,8708,870,stim-train08709,training_images/00871_mat/mat_09s.jpg,mat
seen,8709,870,stim-train08710,training_images/00871_mat/mat_10s.jpg,mat
seen,8710,871,stim-train08711,training_images/00872_match/match_01b.jpg,match
seen,8711,871,stim-train08712,training_images/00872_match/match_02s.jpg,match
seen,8712,871,stim-train08713,training_images/00872_match/match_03s.jpg,match
seen,8713,871,stim-train08714,training_images/00872_match/match_04s.jpg,match
seen,8714,871,stim-train08715,training_images/00872_match/match_05s.jpg,match
seen,8715,871,stim-train08716,training_images/00872_match/match_06s.jpg,match
seen,8716,871,stim-train08717,training_images/00872_match/match_07s.jpg,match
seen,8717,871,stim-train08718,training_images/00872_match/match_08s.jpg,match
seen,8718,871,stim-train08719,training_images/00872_match/match_09s.jpg,match
seen,8719,871,stim-train08720,training_images/00872_match/match_10s.jpg,match
seen,8720,872,stim-train08721,training_images/00873_matchbox/matchbox_01b.jpg,matchbox
seen,8721,872,stim-train08722,training_images/00873_matchbox/matchbox_02s.jpg,matchbox
seen,8722,872,stim-train08723,training_images/00873_matchbox/matchbox_03s.jpg,matchbox
seen,8723,872,stim-train08724,training_images/00873_matchbox/matchbox_04s.jpg,matchbox
seen,8724,872,stim-train08725,training_images/00873_matchbox/matchbox_05s.jpg,matchbox
seen,8725,872,stim-train08726,training_images/00873_matchbox/matchbox_06s.jpg,matchbox
seen,8726,872,stim-train08727,training_images/00873_matchbox/matchbox_07s.jpg,matchbox
seen,8727,872,stim-train08728,training_images/00873_matchbox/matchbox_08s.jpg,matchbox
seen,8728,872,stim-train08729,training_images/00873_matchbox/matchbox_09s.jpg,matchbox
seen,8729,872,stim-train08730,training_images/00873_matchbox/matchbox_10s.jpg,matchbox
seen,8730,873,stim-train08731,training_images/00874_mattress/mattress_01s.jpg,mattress
seen,8731,873,stim-train08732,training_images/00874_mattress/mattress_02s.jpg,mattress
seen,8732,873,stim-train08733,training_images/00874_mattress/mattress_03s.jpg,mattress
seen,8733,873,stim-train08734,training_images/00874_mattress/mattress_04s.jpg,mattress
seen,8734,873,stim-train08735,training_images/00874_mattress/mattress_05s.jpg,mattress
seen,8735,873,stim-train08736,training_images/00874_mattress/mattress_06s.jpg,mattress
seen,8736,873,stim-train08737,training_images/00874_mattress/mattress_07s.jpg,mattress
seen,8737,873,stim-train08738,training_images/00874_mattress/mattress_08s.jpg,mattress
seen,8738,873,stim-train08739,training_images/00874_mattress/mattress_09s.jpg,mattress
seen,8739,873,stim-train08740,training_images/00874_mattress/mattress_10s.jpg,mattress
seen,8740,874,stim-train08741,training_images/00875_measuring_cup/measuring_cup_01b.jpg,measuring cup
seen,8741,874,stim-train08742,training_images/00875_measuring_cup/measuring_cup_02s.jpg,measuring cup
seen,8742,874,stim-train08743,training_images/00875_measuring_cup/measuring_cup_03s.jpg,measuring cup
seen,8743,874,stim-train08744,training_images/00875_measuring_cup/measuring_cup_04s.jpg,measuring cup
seen,8744,874,stim-train08745,training_images/00875_measuring_cup/measuring_cup_05s.jpg,measuring cup
seen,8745,874,stim-train08746,training_images/00875_measuring_cup/measuring_cup_06s.jpg,measuring cup
seen,8746,874,stim-train08747,training_images/00875_measuring_cup/measuring_cup_07s.jpg,measuring cup
seen,8747,874,stim-train08748,training_images/00875_measuring_cup/measuring_cup_08s.jpg,measuring cup
seen,8748,874,stim-train08749,training_images/00875_measuring_cup/measuring_cup_09s.jpg,measuring cup
seen,8749,874,stim-train08750,training_images/00875_measuring_cup/measuring_cup_10s.jpg,measuring cup
seen,8750,875,stim-train08751,training_images/00876_meat/meat_01b.jpg,meat
seen,8751,875,stim-train08752,training_images/00876_meat/meat_02s.jpg,meat
seen,8752,875,stim-train08753,training_images/00876_meat/meat_03s.jpg,meat
seen,8753,875,stim-train08754,training_images/00876_meat/meat_04s.jpg,meat
seen,8754,875,stim-train08755,training_images/00876_meat/meat_05s.jpg,meat
seen,8755,875,stim-train08756,training_images/00876_meat/meat_06s.jpg,meat
seen,8756,875,stim-train08757,training_images/00876_meat/meat_07s.jpg,meat
seen,8757,875,stim-train08758,training_images/00876_meat/meat_08s.jpg,meat
seen,8758,875,stim-train08759,training_images/00876_meat/meat_09s.jpg,meat
seen,8759,875,stim-train08760,training_images/00876_meat/meat_10s.jpg,meat
seen,8760,876,stim-train08761,training_images/00877_meat_grinder/meat_grinder_01b.jpg,meat grinder
seen,8761,876,stim-train08762,training_images/00877_meat_grinder/meat_grinder_02s.jpg,meat grinder
seen,8762,876,stim-train08763,training_images/00877_meat_grinder/meat_grinder_03s.jpg,meat grinder
seen,8763,876,stim-train08764,training_images/00877_meat_grinder/meat_grinder_04s.jpg,meat grinder
seen,8764,876,stim-train08765,training_images/00877_meat_grinder/meat_grinder_05s.jpg,meat grinder
seen,8765,876,stim-train08766,training_images/00877_meat_grinder/meat_grinder_06s.jpg,meat grinder
seen,8766,876,stim-train08767,training_images/00877_meat_grinder/meat_grinder_07s.jpg,meat grinder
seen,8767,876,stim-train08768,training_images/00877_meat_grinder/meat_grinder_08s.jpg,meat grinder
seen,8768,876,stim-train08769,training_images/00877_meat_grinder/meat_grinder_09s.jpg,meat grinder
seen,8769,876,stim-train08770,training_images/00877_meat_grinder/meat_grinder_10s.jpg,meat grinder
seen,8770,877,stim-train08771,training_images/00878_meatball/meatball_01b.jpg,meatball
seen,8771,877,stim-train08772,training_images/00878_meatball/meatball_02s.jpg,meatball
seen,8772,877,stim-train08773,training_images/00878_meatball/meatball_03s.jpg,meatball
seen,8773,877,stim-train08774,training_images/00878_meatball/meatball_04s.jpg,meatball
seen,8774,877,stim-train08775,training_images/00878_meatball/meatball_05s.jpg,meatball
seen,8775,877,stim-train08776,training_images/00878_meatball/meatball_06s.jpg,meatball
seen,8776,877,stim-train08777,training_images/00878_meatball/meatball_07s.jpg,meatball
seen,8777,877,stim-train08778,training_images/00878_meatball/meatball_08s.jpg,meatball
seen,8778,877,stim-train08779,training_images/00878_meatball/meatball_09s.jpg,meatball
seen,8779,877,stim-train08780,training_images/00878_meatball/meatball_10s.jpg,meatball
seen,8780,878,stim-train08781,training_images/00879_medal/medal_01b.jpg,medal
seen,8781,878,stim-train08782,training_images/00879_medal/medal_02s.jpg,medal
seen,8782,878,stim-train08783,training_images/00879_medal/medal_03s.jpg,medal
seen,8783,878,stim-train08784,training_images/00879_medal/medal_04s.jpg,medal
seen,8784,878,stim-train08785,training_images/00879_medal/medal_05s.jpg,medal
seen,8785,878,stim-train08786,training_images/00879_medal/medal_06s.jpg,medal
seen,8786,878,stim-train08787,training_images/00879_medal/medal_07s.jpg,medal
seen,8787,878,stim-train08788,training_images/00879_medal/medal_08s.jpg,medal
seen,8788,878,stim-train08789,training_images/00879_medal/medal_09s.jpg,medal
seen,8789,878,stim-train08790,training_images/00879_medal/medal_10s.jpg,medal
seen,8790,879,stim-train08791,training_images/00880_meerkat/meerkat_01b.jpg,meerkat
seen,8791,879,stim-train08792,training_images/00880_meerkat/meerkat_02s.jpg,meerkat
seen,8792,879,stim-train08793,training_images/00880_meerkat/meerkat_03s.jpg,meerkat
seen,8793,879,stim-train08794,training_images/00880_meerkat/meerkat_04s.jpg,meerkat
seen,8794,879,stim-train08795,training_images/00880_meerkat/meerkat_05s.jpg,meerkat
seen,8795,879,stim-train08796,training_images/00880_meerkat/meerkat_06s.jpg,meerkat
seen,8796,879,stim-train08797,training_images/00880_meerkat/meerkat_07s.jpg,meerkat
seen,8797,879,stim-train08798,training_images/00880_meerkat/meerkat_08s.jpg,meerkat
seen,8798,879,stim-train08799,training_images/00880_meerkat/meerkat_09s.jpg,meerkat
seen,8799,879,stim-train08800,training_images/00880_meerkat/meerkat_10s.jpg,meerkat
seen,8800,880,stim-train08801,training_images/00881_megaphone/megaphone_01b.jpg,megaphone
seen,8801,880,stim-train08802,training_images/00881_megaphone/megaphone_02s.jpg,megaphone
seen,8802,880,stim-train08803,training_images/00881_megaphone/megaphone_03s.jpg,megaphone
seen,8803,880,stim-train08804,training_images/00881_megaphone/megaphone_04s.jpg,megaphone
seen,8804,880,stim-train08805,training_images/00881_megaphone/megaphone_05s.jpg,megaphone
seen,8805,880,stim-train08806,training_images/00881_megaphone/megaphone_06s.jpg,megaphone
seen,8806,880,stim-train08807,training_images/00881_megaphone/megaphone_07s.jpg,megaphone
seen,8807,880,stim-train08808,training_images/00881_megaphone/megaphone_08s.jpg,megaphone
seen,8808,880,stim-train08809,training_images/00881_megaphone/megaphone_09s.jpg,megaphone
seen,8809,880,stim-train08810,training_images/00881_megaphone/megaphone_10s.jpg,megaphone
seen,8810,881,stim-train08811,training_images/00882_melon/melon_01b.jpg,melon
seen,8811,881,stim-train08812,training_images/00882_melon/melon_02s.jpg,melon
seen,8812,881,stim-train08813,training_images/00882_melon/melon_03s.jpg,melon
seen,8813,881,stim-train08814,training_images/00882_melon/melon_04s.jpg,melon
seen,8814,881,stim-train08815,training_images/00882_melon/melon_05s.jpg,melon
seen,8815,881,stim-train08816,training_images/00882_melon/melon_06s.jpg,melon
seen,8816,881,stim-train08817,training_images/00882_melon/melon_07s.jpg,melon
seen,8817,881,stim-train08818,training_images/00882_melon/melon_08s.jpg,melon
seen,8818,881,stim-train08819,training_images/00882_melon/melon_09s.jpg,melon
seen,8819,881,stim-train08820,training_images/00882_melon/melon_10s.jpg,melon
seen,8820,882,stim-train08821,training_images/00883_memory_stick/memory_stick_01b.jpg,memory stick
seen,8821,882,stim-train08822,training_images/00883_memory_stick/memory_stick_02s.jpg,memory stick
seen,8822,882,stim-train08823,training_images/00883_memory_stick/memory_stick_03s.jpg,memory stick
seen,8823,882,stim-train08824,training_images/00883_memory_stick/memory_stick_04s.jpg,memory stick
seen,8824,882,stim-train08825,training_images/00883_memory_stick/memory_stick_05s.jpg,memory stick
seen,8825,882,stim-train08826,training_images/00883_memory_stick/memory_stick_06s.jpg,memory stick
seen,8826,882,stim-train08827,training_images/00883_memory_stick/memory_stick_07s.jpg,memory stick
seen,8827,882,stim-train08828,training_images/00883_memory_stick/memory_stick_08s.jpg,memory stick
seen,8828,882,stim-train08829,training_images/00883_memory_stick/memory_stick_09s.jpg,memory stick
seen,8829,882,stim-train08830,training_images/00883_memory_stick/memory_stick_10s.jpg,memory stick
seen,8830,883,stim-train08831,training_images/00884_metronome/metronome_01b.jpg,metronome
seen,8831,883,stim-train08832,training_images/00884_metronome/metronome_02s.jpg,metronome
seen,8832,883,stim-train08833,training_images/00884_metronome/metronome_03s.jpg,metronome
seen,8833,883,stim-train08834,training_images/00884_metronome/metronome_04s.jpg,metronome
seen,8834,883,stim-train08835,training_images/00884_metronome/metronome_05s.jpg,metronome
seen,8835,883,stim-train08836,training_images/00884_metronome/metronome_06s.jpg,metronome
seen,8836,883,stim-train08837,training_images/00884_metronome/metronome_07s.jpg,metronome
seen,8837,883,stim-train08838,training_images/00884_metronome/metronome_08s.jpg,metronome
seen,8838,883,stim-train08839,training_images/00884_metronome/metronome_09s.jpg,metronome
seen,8839,883,stim-train08840,training_images/00884_metronome/metronome_10s.jpg,metronome
seen,8840,884,stim-train08841,training_images/00885_microphone/microphone_01b.jpg,microphone
seen,8841,884,stim-train08842,training_images/00885_microphone/microphone_02n.jpg,microphone
seen,8842,884,stim-train08843,training_images/00885_microphone/microphone_03s.jpg,microphone
seen,8843,884,stim-train08844,training_images/00885_microphone/microphone_04s.jpg,microphone
seen,8844,884,stim-train08845,training_images/00885_microphone/microphone_05s.jpg,microphone
seen,8845,884,stim-train08846,training_images/00885_microphone/microphone_06s.jpg,microphone
seen,8846,884,stim-train08847,training_images/00885_microphone/microphone_07s.jpg,microphone
seen,8847,884,stim-train08848,training_images/00885_microphone/microphone_08s.jpg,microphone
seen,8848,884,stim-train08849,training_images/00885_microphone/microphone_09s.jpg,microphone
seen,8849,884,stim-train08850,training_images/00885_microphone/microphone_10s.jpg,microphone
seen,8850,885,stim-train08851,training_images/00886_microscope/microscope_01b.jpg,microscope
seen,8851,885,stim-train08852,training_images/00886_microscope/microscope_02s.jpg,microscope
seen,8852,885,stim-train08853,training_images/00886_microscope/microscope_03s.jpg,microscope
seen,8853,885,stim-train08854,training_images/00886_microscope/microscope_04s.jpg,microscope
seen,8854,885,stim-train08855,training_images/00886_microscope/microscope_05s.jpg,microscope
seen,8855,885,stim-train08856,training_images/00886_microscope/microscope_06s.jpg,microscope
seen,8856,885,stim-train08857,training_images/00886_microscope/microscope_07s.jpg,microscope
seen,8857,885,stim-train08858,training_images/00886_microscope/microscope_08s.jpg,microscope
seen,8858,885,stim-train08859,training_images/00886_microscope/microscope_09s.jpg,microscope
seen,8859,885,stim-train08860,training_images/00886_microscope/microscope_10s.jpg,microscope
seen,8860,886,stim-train08861,training_images/00887_microwave/microwave_01b.jpg,microwave
seen,8861,886,stim-train08862,training_images/00887_microwave/microwave_02s.jpg,microwave
seen,8862,886,stim-train08863,training_images/00887_microwave/microwave_03s.jpg,microwave
seen,8863,886,stim-train08864,training_images/00887_microwave/microwave_04s.jpg,microwave
seen,8864,886,stim-train08865,training_images/00887_microwave/microwave_05s.jpg,microwave
seen,8865,886,stim-train08866,training_images/00887_microwave/microwave_06s.jpg,microwave
seen,8866,886,stim-train08867,training_images/00887_microwave/microwave_07s.jpg,microwave
seen,8867,886,stim-train08868,training_images/00887_microwave/microwave_08s.jpg,microwave
seen,8868,886,stim-train08869,training_images/00887_microwave/microwave_09s.jpg,microwave
seen,8869,886,stim-train08870,training_images/00887_microwave/microwave_10s.jpg,microwave
seen,8870,887,stim-train08871,training_images/00888_milk/milk_01b.jpg,milk
seen,8871,887,stim-train08872,training_images/00888_milk/milk_02s.jpg,milk
seen,8872,887,stim-train08873,training_images/00888_milk/milk_03s.jpg,milk
seen,8873,887,stim-train08874,training_images/00888_milk/milk_04s.jpg,milk
seen,8874,887,stim-train08875,training_images/00888_milk/milk_05s.jpg,milk
seen,8875,887,stim-train08876,training_images/00888_milk/milk_06s.jpg,milk
seen,8876,887,stim-train08877,training_images/00888_milk/milk_07s.jpg,milk
seen,8877,887,stim-train08878,training_images/00888_milk/milk_08s.jpg,milk
seen,8878,887,stim-train08879,training_images/00888_milk/milk_09s.jpg,milk
seen,8879,887,stim-train08880,training_images/00888_milk/milk_10s.jpg,milk
seen,8880,888,stim-train08881,training_images/00889_milkshake/milkshake_01b.jpg,milkshake
seen,8881,888,stim-train08882,training_images/00889_milkshake/milkshake_02s.jpg,milkshake
seen,8882,888,stim-train08883,training_images/00889_milkshake/milkshake_03s.jpg,milkshake
seen,8883,888,stim-train08884,training_images/00889_milkshake/milkshake_04s.jpg,milkshake
seen,8884,888,stim-train08885,training_images/00889_milkshake/milkshake_05s.jpg,milkshake
seen,8885,888,stim-train08886,training_images/00889_milkshake/milkshake_06s.jpg,milkshake
seen,8886,888,stim-train08887,training_images/00889_milkshake/milkshake_07s.jpg,milkshake
seen,8887,888,stim-train08888,training_images/00889_milkshake/milkshake_08s.jpg,milkshake
seen,8888,888,stim-train08889,training_images/00889_milkshake/milkshake_09s.jpg,milkshake
seen,8889,888,stim-train08890,training_images/00889_milkshake/milkshake_10s.jpg,milkshake
seen,8890,889,stim-train08891,training_images/00890_mint/mint_01b.jpg,mint
seen,8891,889,stim-train08892,training_images/00890_mint/mint_02s.jpg,mint
seen,8892,889,stim-train08893,training_images/00890_mint/mint_03s.jpg,mint
seen,8893,889,stim-train08894,training_images/00890_mint/mint_04s.jpg,mint
seen,8894,889,stim-train08895,training_images/00890_mint/mint_05s.jpg,mint
seen,8895,889,stim-train08896,training_images/00890_mint/mint_06s.jpg,mint
seen,8896,889,stim-train08897,training_images/00890_mint/mint_07s.jpg,mint
seen,8897,889,stim-train08898,training_images/00890_mint/mint_08s.jpg,mint
seen,8898,889,stim-train08899,training_images/00890_mint/mint_09s.jpg,mint
seen,8899,889,stim-train08900,training_images/00890_mint/mint_10s.jpg,mint
seen,8900,890,stim-train08901,training_images/00891_mirror/mirror_01b.jpg,mirror
seen,8901,890,stim-train08902,training_images/00891_mirror/mirror_02s.jpg,mirror
seen,8902,890,stim-train08903,training_images/00891_mirror/mirror_03s.jpg,mirror
seen,8903,890,stim-train08904,training_images/00891_mirror/mirror_04s.jpg,mirror
seen,8904,890,stim-train08905,training_images/00891_mirror/mirror_05s.jpg,mirror
seen,8905,890,stim-train08906,training_images/00891_mirror/mirror_06s.jpg,mirror
seen,8906,890,stim-train08907,training_images/00891_mirror/mirror_07s.jpg,mirror
seen,8907,890,stim-train08908,training_images/00891_mirror/mirror_08s.jpg,mirror
seen,8908,890,stim-train08909,training_images/00891_mirror/mirror_09s.jpg,mirror
seen,8909,890,stim-train08910,training_images/00891_mirror/mirror_10s.jpg,mirror
seen,8910,891,stim-train08911,training_images/00892_missile/missile_01b.jpg,missile
seen,8911,891,stim-train08912,training_images/00892_missile/missile_02s.jpg,missile
seen,8912,891,stim-train08913,training_images/00892_missile/missile_03s.jpg,missile
seen,8913,891,stim-train08914,training_images/00892_missile/missile_04s.jpg,missile
seen,8914,891,stim-train08915,training_images/00892_missile/missile_05s.jpg,missile
seen,8915,891,stim-train08916,training_images/00892_missile/missile_06s.jpg,missile
seen,8916,891,stim-train08917,training_images/00892_missile/missile_07s.jpg,missile
seen,8917,891,stim-train08918,training_images/00892_missile/missile_08s.jpg,missile
seen,8918,891,stim-train08919,training_images/00892_missile/missile_09s.jpg,missile
seen,8919,891,stim-train08920,training_images/00892_missile/missile_10s.jpg,missile
seen,8920,892,stim-train08921,training_images/00893_mistletoe/mistletoe_01b.jpg,mistletoe
seen,8921,892,stim-train08922,training_images/00893_mistletoe/mistletoe_02s.jpg,mistletoe
seen,8922,892,stim-train08923,training_images/00893_mistletoe/mistletoe_03s.jpg,mistletoe
seen,8923,892,stim-train08924,training_images/00893_mistletoe/mistletoe_04s.jpg,mistletoe
seen,8924,892,stim-train08925,training_images/00893_mistletoe/mistletoe_05n.jpg,mistletoe
seen,8925,892,stim-train08926,training_images/00893_mistletoe/mistletoe_06s.jpg,mistletoe
seen,8926,892,stim-train08927,training_images/00893_mistletoe/mistletoe_07s.jpg,mistletoe
seen,8927,892,stim-train08928,training_images/00893_mistletoe/mistletoe_08s.jpg,mistletoe
